user_id,Total_Transactions,Avg_Transaction_Value,Total_Spent,Active_Days,Preferred_Payment_Method,Churn,Churn_Prediction,Churn_Probability,Risk_Category,Customer_Value_Tier,Priority_Score
cust_3344,548,9284.009751,5087637.344,47,Credit Card,1,1,1.0,Critical Risk,Gold,0.7045347957938972
cust_3345,599,8482.672035,5081120.549,74,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.704400896345392
cust_3346,118,8667.559145,1022771.979,164,Debit Card,0,0,0.0,Low Risk,Bronze,0.02101471719374287
cust_3347,328,8901.618634,2919730.912,198,Debit Card,0,0,0.0,Low Risk,Silver,0.059991201027525365
cust_3348,960,19776.18247,18985135.17,328,Credit Card,0,0,0.0,Low Risk,Platinum,0.39008425599674307
cust_3349,694,3871.210494,2686620.083,148,Credit Card,0,0,0.0,Low Risk,Silver,0.055201513544080975
cust_3350,68,15375.58997,1045540.118,86,UPI,1,1,0.995,Critical Risk,Bronze,0.618482530168616
cust_3351,434,11040.25773,4791471.857,9,Credit Card,1,1,1.0,Critical Risk,Gold,0.6984495352669737
cust_3352,359,8278.432078,2971957.116,253,Credit Card,0,0,0.0,Low Risk,Silver,0.06106428371819098
cust_3353,671,12674.23906,8504414.407,232,UPI,0,0,0.0,Low Risk,Platinum,0.17473871726153098
cust_3354,797,17072.09355,13606458.56,247,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.2795695272433562
cust_3355,443,9338.100895,4136778.697,1,UPI,1,1,1.0,Critical Risk,Gold,0.6849976692708699
cust_3356,164,17297.37937,2836770.216,267,UPI,0,0,0.0,Low Risk,Silver,0.05828662209846568
cust_3357,973,1885.028716,1834132.941,105,UPI,0,0,0.005,Low Risk,Silver,0.04068560915066181
cust_3358,361,13065.1536,4716520.449,234,Debit Card,0,0,0.005,Low Risk,Gold,0.09990952177938006
cust_3359,585,6670.269426,3902107.614,257,Credit Card,0,0,0.0,Low Risk,Gold,0.08017592352103418
cust_3360,119,7740.439392,921112.2877,81,Wallet Balance,1,1,0.995,Critical Risk,Bronze,0.6159259332746121
cust_3361,853,11424.68482,9745256.152,123,Debit Card,0,0,0.0,Low Risk,Platinum,0.20023407584464428
cust_3362,195,9603.536798,1872689.676,172,Credit Card,0,0,0.0,Low Risk,Silver,0.03847782764958011
cust_3363,601,7641.770976,4592704.356,307,Debit Card,0,0,0.0,Low Risk,Gold,0.0943654941448205
cust_3364,857,6173.385202,5290591.118,273,Debit Card,0,0,0.0,Low Risk,Gold,0.10870485153611929
cust_3365,588,12370.12289,7273632.26,359,Credit Card,0,0,0.0,Low Risk,Gold,0.14945005148130364
cust_3366,733,10116.53724,7415421.797,247,Wallet Balance,0,0,0.0,Low Risk,Gold,0.15236337633011313
cust_3367,651,6472.949419,4213890.072,363,Debit Card,0,0,0.0,Low Risk,Gold,0.0865820632231075
cust_3368,884,4107.170767,3630738.958,194,UPI,0,0,0.005,Low Risk,Silver,0.07760015914913394
cust_3369,907,15491.61924,14050898.65,112,Debit Card,0,0,0.005,Low Risk,Platinum,0.2917013601373738
cust_3370,241,15996.30134,3855108.623,23,Debit Card,1,1,0.99,Critical Risk,Gold,0.673210243462785
cust_3371,509,4283.624658,2180364.951,315,Credit Card,0,0,0.0,Low Risk,Silver,0.044799577779999024
cust_3372,666,5240.363775,3490082.274,202,Debit Card,0,0,0.0,Low Risk,Silver,0.07171011083302764
cust_3373,565,4790.46902,2706614.996,106,Wallet Balance,0,0,0.0,Low Risk,Silver,0.05561234552876178
cust_3374,142,17692.54921,2512341.988,94,Debit Card,0,0,0.01,Low Risk,Silver,0.057620651969177324
cust_3375,832,15484.86632,12883408.78,25,Debit Card,1,1,0.985,Critical Risk,Platinum,0.855713149716711
cust_3376,976,1500.72473,1464707.336,145,Debit Card,0,0,0.0,Low Risk,Silver,0.030095085776338532
cust_3377,906,16654.99234,15089423.06,19,Debit Card,1,1,0.99,Critical Risk,Platinum,0.9040397397792242
cust_3378,31,746.6678963,23146.70479,210,Credit Card,0,0,0.0,Low Risk,Bronze,0.0004755913000319923
cust_3379,223,5071.463822,1130936.432,82,UPI,1,1,1.0,Critical Risk,Bronze,0.6232371533152656
cust_3380,804,18380.63777,14778032.77,46,UPI,1,1,0.97,Critical Risk,Platinum,0.8856416578845425
cust_3381,266,17287.98258,4598603.367,35,Credit Card,1,1,0.995,Critical Risk,Gold,0.6914867000933926
cust_3382,282,15630.87595,4407907.018,202,Debit Card,0,0,0.005,Low Risk,Gold,0.09356849552150713
cust_3383,788,9156.36911,7215218.859,23,Debit Card,1,1,1.0,Critical Risk,Gold,0.7482498415346643
cust_3384,381,6435.067879,2451760.862,365,Credit Card,0,0,0.0,Low Risk,Silver,0.050375902155623334
cust_3385,556,17632.10129,9803448.319,300,UPI,0,0,0.0,Low Risk,Platinum,0.20142974013493087
cust_3386,62,13144.91106,814984.486,265,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.016745343871586355
cust_3387,713,5917.222012,4218979.295,346,Debit Card,0,0,0.0,Low Risk,Gold,0.08668663059909826
cust_3388,847,9269.285601,7851084.904,349,Credit Card,0,0,0.0,Low Risk,Platinum,0.16131487008760131
cust_3389,521,17631.18944,9185849.7,187,Debit Card,0,0,0.0,Low Risk,Platinum,0.1887400491930448
cust_3390,71,18070.07417,1282975.266,298,UPI,0,0,0.0,Low Risk,Bronze,0.026361068679177254
cust_3391,602,13189.44886,7940048.213,190,Debit Card,0,0,0.0,Low Risk,Platinum,0.16314278365742996
cust_3392,536,14653.79166,7854432.327,240,UPI,0,0,0.0,Low Risk,Platinum,0.1613836490032513
cust_3393,140,795.5636862,111378.9161,349,Wallet Balance,0,0,0.005,Low Risk,Bronze,0.005288483133333001
cust_3394,316,12095.96415,3822324.671,127,Wallet Balance,0,0,0.0,Low Risk,Gold,0.07853663732777261
cust_3395,340,13782.96144,4686206.89,291,Debit Card,0,0,0.0,Low Risk,Gold,0.09628667437780802
cust_3396,888,417.3391701,370597.1831,111,Credit Card,0,0,0.005,Low Risk,Bronze,0.010614595584891601
cust_3397,590,16878.74117,9958457.29,43,UPI,1,1,0.995,Critical Risk,Platinum,0.8016146823849551
cust_3398,726,18566.41738,13479219.02,301,Debit Card,0,0,0.015,Low Risk,Platinum,0.2859551586412986
cust_3399,528,4766.349684,2516632.633,134,UPI,0,0,0.0,Low Risk,Silver,0.051708811102498434
cust_3400,541,16917.46069,9152346.236,13,Credit Card,1,1,0.995,Critical Risk,Platinum,0.7850516593706534
cust_3401,416,13313.59653,5538456.156,11,Debit Card,1,1,0.995,Critical Risk,Gold,0.7107976911746076
cust_3402,467,11618.10944,5425657.107,102,Credit Card,0,0,0.0,Low Risk,Gold,0.11148002881864845
cust_3403,375,16864.08821,6324033.08,197,UPI,0,0,0.01,Low Risk,Gold,0.13593880300672054
cust_3404,291,5719.35461,1664332.191,55,Debit Card,1,1,0.995,Critical Risk,Silver,0.6311967428013663
cust_3405,43,15819.21499,680226.2447,183,Credit Card,0,0,0.0,Low Risk,Bronze,0.013976489827291442
cust_3406,864,6297.270146,5440841.406,19,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.7117920179577938
cust_3407,887,15751.25629,13971364.33,363,UPI,0,0,0.0,Low Risk,Platinum,0.28706718235746354
cust_3408,53,9026.569575,478408.1875,262,Debit Card,0,0,0.0,Low Risk,Bronze,0.00982976945977087
cust_3409,788,2347.739975,1850019.1,9,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6380120192846256
cust_3410,883,7636.582008,6743101.913,148,Credit Card,0,0,0.0,Low Risk,Gold,0.13854933711503406
cust_3411,232,4677.530633,1085187.107,25,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6222971499260257
cust_3412,212,2019.6257,428160.6484,306,UPI,0,0,0.0,Low Risk,Bronze,0.008797342051170505
cust_3413,8,2214.638498,17717.10798,72,Debit Card,1,1,0.975,Critical Risk,Bronze,0.5853640303228239
cust_3414,634,15603.62726,9892699.68,322,Wallet Balance,0,0,0.005,Low Risk,Platinum,0.20626357225888625
cust_3415,483,17629.14307,8514876.104,57,Credit Card,1,1,0.99,Critical Risk,Platinum,0.7689536719223309
cust_3416,42,18543.3111,778819.0661,22,Wallet Balance,1,1,0.995,Critical Risk,Bronze,0.6130022593063106
cust_3417,333,17080.38398,5687767.867,312,Debit Card,0,0,0.0,Low Risk,Gold,0.11686557281861465
cust_3418,233,16606.1797,3869239.871,36,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.6795005957469814
cust_3419,70,1386.028672,97022.00703,179,Debit Card,0,0,0.005,Low Risk,Bronze,0.004993494230550075
cust_3420,879,15804.57066,13892217.61,68,Credit Card,1,1,0.975,Critical Risk,Platinum,0.8704409685270469
cust_3421,16,15667.82037,250685.1259,1,Debit Card,1,1,0.98,Critical Risk,Bronze,0.5931507834919539
cust_3422,69,2634.494978,181780.1535,48,Credit Card,1,1,1.0,Critical Risk,Bronze,0.6037350050604365
cust_3423,53,13243.56455,701908.921,152,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.014421999989677275
cust_3424,685,9055.621656,6203100.834,197,Debit Card,0,0,0.0,Low Risk,Gold,0.12745402927271685
cust_3425,947,18001.27033,17047203.01,58,UPI,1,1,0.985,Critical Risk,Platinum,0.9412659024250334
cust_3426,994,13911.21316,13827745.89,48,Credit Card,1,1,0.955,Critical Risk,Platinum,0.8571162793581875
cust_3427,774,19020.24085,14721666.42,355,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.3024835083372196
cust_3428,379,2107.403679,798705.9944,234,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.01641087254822336
cust_3429,801,821.7402159,658213.9129,188,Credit Card,0,0,0.0,Low Risk,Bronze,0.01352420629093164
cust_3430,463,19471.85136,9015467.18,114,UPI,0,0,0.005,Low Risk,Platinum,0.18823922931718348
cust_3431,527,1613.041307,850072.7689,90,Credit Card,1,1,0.99,Critical Risk,Bronze,0.6114662966910784
cust_3432,782,7730.05446,6044902.588,169,Debit Card,0,0,0.0,Low Risk,Gold,0.12420355754637309
cust_3433,679,13002.91274,8828977.75,363,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.1814074635751223
cust_3434,63,17602.3329,1108946.973,361,Credit Card,0,0,0.0,Low Risk,Bronze,0.02278533974233196
cust_3435,261,5099.000591,1330839.154,177,Debit Card,0,0,0.005,Low Risk,Bronze,0.030344519625004333
cust_3436,500,590.8736556,295436.8278,192,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.006070288893623974
cust_3437,121,10430.52294,1262093.276,133,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.025932010078332887
cust_3438,858,9427.529285,8088820.127,172,Debit Card,0,0,0.0,Low Risk,Platinum,0.16619957418677023
cust_3439,240,6144.794712,1474750.731,18,Credit Card,1,1,1.0,Critical Risk,Silver,0.6303014456590138
cust_3440,465,17479.24836,8127850.486,251,Credit Card,0,0,0.0,Low Risk,Platinum,0.16700152415528344
cust_3441,107,14988.95021,1603817.672,112,Wallet Balance,0,0,0.0,Low Risk,Silver,0.03295336155020636
cust_3442,180,17163.7465,3089474.37,40,Credit Card,1,1,0.995,Critical Risk,Silver,0.6604788902081047
cust_3443,16,3244.5611,51912.9776,102,UPI,0,0,0.01,Low Risk,Bronze,0.0070666468825395035
cust_3444,355,13851.31506,4917216.846,174,Credit Card,0,0,0.0,Low Risk,Gold,0.1010331955907039
cust_3445,934,19502.28369,18215132.97,314,Credit Card,0,0,0.015,Low Risk,Platinum,0.38326315529805066
cust_3446,309,12242.1587,3782827.037,341,Wallet Balance,0,0,0.0,Low Risk,Gold,0.07772508634145842
cust_3447,727,3435.573662,2497662.052,302,Wallet Balance,0,0,0.0,Low Risk,Silver,0.05131902588849035
cust_3448,589,19915.65009,11730317.9,196,Debit Card,0,0,0.01,Low Risk,Platinum,0.24702079282834927
cust_3449,737,10571.1884,7790965.847,72,Wallet Balance,1,1,0.995,Critical Risk,Platinum,0.7570796143250756
cust_3450,605,16802.77978,10165681.76,182,Credit Card,0,0,0.0,Low Risk,Platinum,0.20887248737188005
cust_3451,181,2995.735334,542228.0955,241,UPI,0,0,0.0,Low Risk,Bronze,0.011141065961325386
cust_3452,174,13325.26339,2318595.83,289,Debit Card,0,0,0.0,Low Risk,Silver,0.04763978350451223
cust_3453,354,18253.22779,6461642.637,323,Wallet Balance,0,0,0.0,Low Risk,Gold,0.1327662425366328
cust_3454,354,10645.0362,3768342.816,113,Debit Card,0,0,0.01,Low Risk,Gold,0.08342748158268876
cust_3455,219,5780.314611,1265888.9,340,Credit Card,0,0,0.0,Low Risk,Bronze,0.02600999810163772
cust_3456,655,2557.162341,1674941.333,163,Debit Card,0,0,0.0,Low Risk,Silver,0.03441472698882544
cust_3457,315,5925.933858,1866669.165,39,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6383541252617316
cust_3458,434,7104.135217,3083194.684,235,Debit Card,0,0,0.0,Low Risk,Silver,0.06334986259680411
cust_3459,905,14202.00255,12852812.31,71,Credit Card,1,1,1.0,Critical Risk,Platinum,0.8640844893922413
cust_3460,282,3580.641927,1009741.023,219,Wallet Balance,0,0,0.005,Low Risk,Bronze,0.023746972417070508
cust_3461,259,2131.036066,551938.341,5,Credit Card,1,1,1.0,Critical Risk,Bronze,0.6113405806794191
cust_3462,868,7744.921425,6722591.797,241,Wallet Balance,0,0,0.0,Low Risk,Gold,0.1381279193443084
cust_3463,559,9178.485792,5130773.558,165,Wallet Balance,0,0,0.0,Low Risk,Gold,0.10542110804788081
cust_3464,5,12571.41719,62857.08597,1,UPI,1,1,0.98,Critical Risk,Bronze,0.5892915135654907
cust_3465,574,14153.55071,8124138.109,184,UPI,0,0,0.0,Low Risk,Platinum,0.16692524659354596
cust_3466,980,17786.6614,17430928.17,8,Wallet Balance,1,1,0.98,Critical Risk,Platinum,0.9461502362580819
cust_3467,596,5786.181775,3448564.338,108,Credit Card,0,0,0.0,Low Risk,Silver,0.0708570490544277
cust_3468,645,10576.87038,6822081.392,185,Debit Card,0,0,0.0,Low Risk,Gold,0.14017211467383747
cust_3469,394,7327.153729,2886898.569,284,Wallet Balance,0,0,0.0,Low Risk,Silver,0.05931660061108889
cust_3470,336,38.4192239,12908.85923,154,UPI,0,0,0.035,Low Risk,Bronze,0.021265236075667153
cust_3471,63,11592.84214,730349.0546,34,UPI,1,1,0.99,Critical Risk,Bronze,0.6090063544468072
cust_3472,793,16317.76355,12939986.5,352,Credit Card,0,0,0.0,Low Risk,Platinum,0.2658756422465018
cust_3473,44,738.4253272,32490.7144,22,Wallet Balance,1,1,0.99,Critical Risk,Bronze,0.5946675810332682
cust_3474,153,79.80025447,12209.43893,148,Debit Card,0,0,0.0,Low Risk,Bronze,0.0002508652089384476
cust_3475,926,14559.08995,13481717.29,151,UPI,0,0,0.005,Low Risk,Platinum,0.2800064901585884
cust_3476,782,13680.3559,10698038.32,67,Credit Card,1,1,1.0,Critical Risk,Platinum,0.819810724617656
cust_3477,854,8122.983586,6937027.982,78,Wallet Balance,1,1,0.995,Critical Risk,Gold,0.7395339021795891
cust_3478,683,13235.48158,9039833.922,232,Credit Card,0,0,0.0,Low Risk,Platinum,0.18573988850865208
cust_3479,156,19068.18759,2974637.264,39,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6611193522509762
cust_3480,478,4964.777303,2373163.551,165,Debit Card,0,0,0.0,Low Risk,Silver,0.04876097693595846
cust_3481,275,4926.072625,1354669.972,99,Credit Card,0,0,0.005,Low Risk,Bronze,0.030834167279660655
cust_3482,358,3732.781773,1336335.875,129,Credit Card,0,0,0.0,Low Risk,Bronze,0.02745745979121894
cust_3483,426,14482.49513,6169542.926,19,Credit Card,1,1,1.0,Critical Risk,Gold,0.7267645207989677
cust_3484,532,7070.252871,3761374.527,271,Wallet Balance,0,0,0.0,Low Risk,Gold,0.07728430536583303
cust_3485,483,19773.97575,9550830.286,1,UPI,1,1,0.985,Critical Risk,Platinum,0.7872392415384352
cust_3486,214,14295.83158,3059307.958,287,Wallet Balance,0,0,0.0,Low Risk,Silver,0.06285906621023785
cust_3487,79,7353.863964,580955.2532,180,Debit Card,0,0,0.0,Low Risk,Bronze,0.011936786105690997
cust_3488,139,2992.228821,415919.8061,256,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.008545831602674237
cust_3489,950,11844.57608,11252347.28,174,Credit Card,0,0,0.005,Low Risk,Platinum,0.23420001399156617
cust_3490,98,5905.116029,578701.3709,342,Credit Card,0,0,0.0,Low Risk,Bronze,0.011890475979783174
cust_3491,889,18111.12654,16100791.49,50,Debit Card,1,1,1.0,Critical Risk,Platinum,0.9308201502436467
cust_3492,664,8833.673954,5865559.505,20,UPI,1,1,1.0,Critical Risk,Gold,0.7205186265477903
cust_3493,198,5860.072791,1160294.413,105,Debit Card,0,0,0.0,Low Risk,Bronze,0.023840366622592906
cust_3494,785,11775.15077,9243493.357,190,UPI,0,0,0.0,Low Risk,Platinum,0.1899244433441757
cust_3495,156,2748.120274,428706.7628,239,Credit Card,0,0,0.0,Low Risk,Bronze,0.008808562968351528
cust_3496,50,11235.36597,561768.2983,43,Debit Card,1,1,1.0,Critical Risk,Bronze,0.611542555094956
cust_3497,479,1131.668456,542069.1902,5,UPI,1,1,0.985,Critical Risk,Bronze,0.602137800961884
cust_3498,228,12141.70475,2768308.683,248,Debit Card,0,0,0.0,Low Risk,Silver,0.056879954938839586
cust_3499,951,10607.97524,10088184.45,66,Credit Card,1,1,0.995,Critical Risk,Platinum,0.804280163680613
cust_3500,457,10420.11198,4761991.176,251,Wallet Balance,0,0,0.0,Low Risk,Gold,0.09784380086417976
cust_3501,522,13686.4461,7144324.863,128,Wallet Balance,0,0,0.005,Low Risk,Gold,0.14979319498268226
cust_3502,149,898.6877224,133904.4706,185,UPI,0,0,0.0,Low Risk,Bronze,0.0027513117668594798
cust_3503,58,9200.031978,533601.8547,188,Credit Card,0,0,0.005,Low Risk,Bronze,0.013963824098447632
cust_3504,162,8886.332874,1439585.926,183,Debit Card,0,0,0.005,Low Risk,Silver,0.03257892055330004
cust_3505,863,9201.051012,7940507.024,71,Credit Card,1,1,1.0,Critical Risk,Platinum,0.7631522107669013
cust_3506,477,19598.02051,9348255.784,66,Debit Card,1,1,1.0,Critical Risk,Platinum,0.7920769786317454
cust_3507,107,2794.176678,298976.9046,329,Debit Card,0,0,0.0,Low Risk,Bronze,0.0061430262332496325
cust_3508,427,13811.69084,5897591.99,250,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12117679242162074
cust_3509,395,8045.902786,3178131.601,155,Credit Card,0,0,0.0,Low Risk,Silver,0.06530051484673326
cust_3510,801,10239.41322,8201769.99,79,UPI,1,1,0.99,Critical Risk,Platinum,0.762520335291643
cust_3511,186,15250.25418,2836547.277,19,Debit Card,1,1,1.0,Critical Risk,Silver,0.6582820414097759
cust_3512,558,3155.935097,1761011.784,269,Debit Card,0,0,0.0,Low Risk,Silver,0.036183201510655204
cust_3513,957,15274.0684,14617283.46,45,UPI,1,1,0.99,Critical Risk,Platinum,0.894338769891813
cust_3514,446,1415.912346,631496.9063,262,UPI,0,0,0.005,Low Risk,Bronze,0.015975256623273253
cust_3515,641,9671.357129,6199339.92,222,UPI,0,0,0.0,Low Risk,Gold,0.12737675442971882
cust_3516,917,14843.99645,13611944.74,129,Credit Card,0,0,0.0,Low Risk,Platinum,0.2796822508254852
cust_3517,830,3859.103593,3203055.982,106,UPI,0,0,0.0,Low Risk,Silver,0.06581263174932597
cust_3518,448,15420.60376,6908430.486,251,Debit Card,0,0,0.0,Low Risk,Gold,0.14194631442471461
cust_3519,87,3344.582013,290978.6352,121,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.005978687189033046
cust_3520,249,15986.78275,3980708.905,230,Wallet Balance,0,0,0.0,Low Risk,Gold,0.08179093051706382
cust_3521,841,9384.022103,7891962.589,281,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.16215477674074388
cust_3522,440,13695.92025,6026204.912,227,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12381937966372868
cust_3523,257,18348.9551,4715681.461,275,Debit Card,0,0,0.0,Low Risk,Gold,0.09689228323949928
cust_3524,277,8174.346257,2264293.913,138,Credit Card,0,0,0.0,Low Risk,Silver,0.04652405150142311
cust_3525,790,4666.820961,3686788.559,173,Credit Card,0,0,0.0,Low Risk,Silver,0.07575180051008398
cust_3526,438,17344.61029,7596939.308,327,Debit Card,0,0,0.0,Low Risk,Gold,0.15609298492098078
cust_3527,516,3240.716796,1672209.867,271,Wallet Balance,0,0,0.0,Low Risk,Silver,0.034358604034058486
cust_3528,577,12633.20628,7289360.021,215,Debit Card,0,0,0.0,Low Risk,Gold,0.14977320703923058
cust_3529,947,18465.83323,17487144.07,228,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.35930529453553567
cust_3530,202,13491.19026,2725220.433,107,Wallet Balance,0,0,0.0,Low Risk,Silver,0.055994628192785584
cust_3531,575,3921.664898,2254957.316,159,Debit Card,0,0,0.0,Low Risk,Silver,0.04633221407378964
cust_3532,655,3054.156196,2000472.308,136,Credit Card,0,0,0.0,Low Risk,Silver,0.04110335506809391
cust_3533,756,5053.587567,3820512.2,251,Debit Card,0,0,0.0,Low Risk,Gold,0.07849939680273976
cust_3534,804,7834.222589,6298714.961,30,Debit Card,1,1,1.0,Critical Risk,Gold,0.7294185960382203
cust_3535,797,3191.589047,2543696.47,98,Wallet Balance,0,0,0.0,Low Risk,Silver,0.05226488703380097
cust_3536,180,15958.30319,2872494.574,97,Credit Card,0,0,0.0,Low Risk,Silver,0.05902064424192727
cust_3537,686,7147.136499,4902935.638,257,Debit Card,0,0,0.0,Low Risk,Gold,0.10073976210458274
cust_3538,325,18722.37385,6084771.502,272,Debit Card,0,0,0.0,Low Risk,Gold,0.12502273715799173
cust_3539,925,16851.39237,15587537.94,11,UPI,1,1,0.97,Critical Risk,Platinum,0.902274419207409
cust_3540,623,18177.27707,11324443.62,342,Debit Card,0,0,0.0,Low Risk,Platinum,0.23268136489568977
cust_3541,687,5896.909373,4051176.739,168,UPI,0,0,0.0,Low Risk,Gold,0.08323882079287438
cust_3542,475,11478.89356,5452474.441,211,Wallet Balance,0,0,0.0,Low Risk,Gold,0.11203103989586934
cust_3543,665,6435.775866,4279790.951,172,Credit Card,0,0,0.0,Low Risk,Gold,0.08793611707229307
cust_3544,976,5146.400747,5022887.129,326,Credit Card,0,0,0.0,Low Risk,Gold,0.10320438443692058
cust_3545,400,12145.66476,4858265.902,120,UPI,0,0,0.0,Low Risk,Gold,0.09982194084194217
cust_3546,868,16361.72766,14201979.61,185,Debit Card,0,0,0.0,Low Risk,Platinum,0.29180559423152974
cust_3547,217,1881.020144,408181.3714,39,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6083868313366504
cust_3548,809,5522.61754,4467797.59,257,UPI,0,0,0.0,Low Risk,Gold,0.09179905664264973
cust_3549,961,4110.632276,3950317.617,279,Credit Card,0,0,0.0,Low Risk,Gold,0.08116648603130656
cust_3550,453,15969.01996,7233966.043,230,Wallet Balance,0,0,0.0,Low Risk,Gold,0.1486350366495367
cust_3551,404,18668.10774,7541915.527,115,Wallet Balance,0,0,0.005,Low Risk,Gold,0.15796242090437954
